Designator,Val,Package,Mid X,Mid Y,Layer,Rotation
R230,49R9 P3,R_0402_1005Metric,75.0,-55.0,top,0.0
R231,49R9 N3,R_0402_1005Metric,79.8,-58.7,top,0.0
R240,49R9 P4,R_0402_1005Metric,79.2,-66.3,top,0.0
R241,49R9 N4,R_0402_1005Metric,83.0,-62.0,top,0.0
R250,49R9 P5,R_0402_1005Metric,114.5,-56.0,top,0.0
R251,49R9 N5,R_0402_1005Metric,117.0,-56.0,top,0.0
R260,49R9 P6,R_0402_1005Metric,116.6,-58.9,top,0.0
R261,49R9 N6,R_0402_1005Metric,116.8,-61.2,top,0.0
R270,49R9 P7,R_0402_1005Metric,123.0,-55.0,top,0.0
R271,49R9 N7,R_0402_1005Metric,127.8,-58.7,top,0.0
R280,49R9 P8,R_0402_1005Metric,127.2,-66.3,top,0.0
R281,49R9 N8,R_0402_1005Metric,131.0,-62.0,top,0.0
R30,10k CS pu,R_0402_1005Metric,70.0,-118.0,top,0.0
R31,5k1 CC1 Rd,R_0402_1005Metric,102.8,-119.3,top,0.0
R32,5k1 CC2 Rd,R_0402_1005Metric,100.6,-119.4,top,0.0
R33,220k VBUS,R_0402_1005Metric,105.0,-119.8,top,0.0
R34,330k VBUS,R_0402_1005Metric,102.0,-118.0,top,0.0
R40,33R MCLK_A,R_0402_1005Metric,119.6,-106.6,top,0.0
R41,33R MCLK_B,R_0402_1005Metric,118.6,-109.4,top,0.0
R42,33R BCLK,R_0402_1005Metric,122.5,-108.0,top,0.0
R43,33R LRCK,R_0402_1005Metric,120.0,-108.0,top,0.0
R50,10k RST pu,R_0402_1005Metric,136.6,-113.4,top,0.0
R51,4k7 SCL pu,R_0402_1005Metric,139.4,-110.6,top,0.0
R52,4k7 SDA pu,R_0402_1005Metric,138.0,-112.0,top,0.0
R60,100k GP0_A,R_0402_1005Metric,72.5,-71.4,top,0.0
R61,100k GP1_A,R_0402_1005Metric,74.8,-71.1,top,0.0
R62,100k GP2_A,R_0402_1005Metric,77.9,-76.2,top,0.0
R63,100k GP3_A,R_0402_1005Metric,74.0,-74.0,top,0.0
R64,100k GP0_B,R_0402_1005Metric,120.5,-71.4,top,0.0
R65,100k GP1_B,R_0402_1005Metric,122.8,-71.1,top,0.0
R66,100k GP2_B,R_0402_1005Metric,125.9,-76.2,top,0.0
R67,100k GP3_B,R_0402_1005Metric,122.0,-74.0,top,0.0
R80,1k inj ch4,R_0402_1005Metric,159.2,-116.7,top,0.0
R81,1k inj ch8,R_0402_1005Metric,160.0,-118.0,top,0.0
R90,100k FET gate,R_0402_1005Metric,34.5,-124.0,top,0.0
U1,XU316-1024-TQ128-I24,TQFP-128_14x14mm_P0.4mm_EP4.7mm,100.0,-100.0,top,270.0
U10,AP61102 3V3,SOT-563,50.0,-108.0,top,0.0
U11,AP61102 0V9,SOT-563,50.0,-122.0,top,0.0
U12,TCR2LF18 1V8,SOT-23-5,66.0,-116.0,top,270.0
U13,XC6227 3V3A,SOT-89-5,98.0,-54.0,top,180.0
U2,PCM1865DBTR,TSSOP-30_4.4x7.8mm_P0.5mm,74.0,-62.0,top,270.0
U3,PCM1865DBTR,TSSOP-30_4.4x7.8mm_P0.5mm,122.0,-62.0,top,270.0
U4,W25Q16JVSSIQ,SOIC-8_5.3x5.3mm_P1.27mm,76.0,-114.0,top,270.0
U5,NC7NZ34 MCLK buf,VSSOP-8_2.3x2mm_P0.5mm,120.0,-116.0,top,180.0
U6,SHT40-AD1B (0x44),Sensirion_DFN-4_1.5x1.5mm_P0.8mm_SHT4x_NoCentralPad,138.0,-120.0,top,0.0
Y1,FA-238 24MHz,Crystal_SMD_3225-4Pin_3.2x2.5mm,84.0,-118.0,top,0.0
